HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,ebraz,importance_factor,year,month,dayofweek,DECLARED
24,2024-01-01 00:00:00,1402/10/11,90,SO,3,8.0,88.0,7.6,6.3,127.8,1.5,2024,1,0,68.06016540527344
1,2024-01-01 01:00:00,1402/10/11,110,SO,3,9.0,89.0,10.2,9.3,127.8,1.0,2024,1,0,86.81072235107422
2,2024-01-01 02:00:00,1402/10/11,135,SO,3,9.0,90.0,10.2,9.3,128.6,1.0,2024,1,0,95.97480773925781
3,2024-01-01 03:00:00,1402/10/11,135,SO,3,8.0,90.0,10.2,9.3,128.6,1.0,2024,1,0,95.38150024414062
4,2024-01-01 04:00:00,1402/10/11,136,SO,3,7.0,91.0,10.2,9.3,128.6,1.0,2024,1,0,104.72917938232422
5,2024-01-01 05:00:00,1402/10/11,136,SO,3,6.0,93.0,10.2,9.3,129.5,1.0,2024,1,0,101.45491027832031
6,2024-01-01 06:00:00,1402/10/11,136,SO,3,6.0,96.0,10.2,9.3,129.5,1.0,2024,1,0,100.0482406616211
7,2024-01-01 07:00:00,1402/10/11,136,SO,3,6.0,96.0,10.4,9.3,127.8,1.0,2024,1,0,102.10934448242188
8,2024-01-01 08:00:00,1402/10/11,137,SO,3,8.0,84.0,10.4,9.3,123.6,1.0,2024,1,0,104.87028503417969
9,2024-01-01 09:00:00,1402/10/11,126,SO,3,13.0,47.0,10.4,9.3,121.1,1.0,2024,1,0,102.47901153564453
10,2024-01-01 10:00:00,1402/10/11,126,SO,3,14.0,10.0,10.4,9.3,119.5,1.5,2024,1,0,99.31250762939453
11,2024-01-01 11:00:00,1402/10/11,122,SO,3,17.0,7.0,8.8,9.1,117.8,1.5,2024,1,0,99.21407318115234
12,2024-01-01 12:00:00,1402/10/11,100,SO,3,18.0,9.0,8.8,9.1,117.0,1.5,2024,1,0,97.9024887084961
13,2024-01-01 13:00:00,1402/10/11,90,SO,3,18.0,35.0,8.8,9.1,117.0,1.5,2024,1,0,93.53550720214844
14,2024-01-01 14:00:00,1402/10/11,90,SO,3,18.0,49.0,8.8,9.1,117.8,1.5,2024,1,0,67.86270904541016
15,2024-01-01 15:00:00,1402/10/11,90,SO,3,18.0,42.0,7.5,7.4,118.6,1.5,2024,1,0,79.5667495727539
16,2024-01-01 16:00:00,1402/10/11,90,SO,3,17.0,45.0,7.5,7.4,120.3,1.5,2024,1,0,81.1982192993164
17,2024-01-01 17:00:00,1402/10/11,90,SO,3,16.0,55.0,7.5,7.4,122.8,1.5,2024,1,0,89.27179718017578
18,2024-01-01 18:00:00,1402/10/11,90,SO,3,15.0,64.0,7.5,7.4,124.5,2.5,2024,1,0,86.73521423339844
19,2024-01-01 19:00:00,1402/10/11,90,SO,3,13.0,71.0,6.8,7.0,125.3,2.5,2024,1,0,84.21778869628906
20,2024-01-01 20:00:00,1402/10/11,90,SO,3,13.0,78.0,6.8,7.0,126.1,2.5,2024,1,0,84.65327453613281
21,2024-01-01 21:00:00,1402/10/11,90,SO,3,11.0,84.0,6.8,7.0,126.1,2.5,2024,1,0,88.01318359375
22,2024-01-01 22:00:00,1402/10/11,90,SO,3,10.0,88.0,6.8,7.0,127.0,1.5,2024,1,0,84.07777404785156
23,2024-01-01 23:00:00,1402/10/11,90,SO,3,8.0,84.0,7.2,7.1,127.8,1.5,2024,1,0,84.22579193115234
24,2024-01-02 00:00:00,1402/10/12,0,FQ,3,8.0,88.0,7.2,7.1,124.7,1.5,2024,1,1,84.66117095947266
1,2024-01-02 01:00:00,1402/10/12,90,SO,3,8.0,88.0,7.2,7.1,126.2,1.0,2024,1,1,18.635177612304688
2,2024-01-02 02:00:00,1402/10/12,85,SO,3,7.0,90.0,7.2,7.1,126.2,1.0,2024,1,1,69.22059631347656
3,2024-01-02 03:00:00,1402/10/12,85,SO,3,6.0,94.0,7.4,7.4,126.2,1.0,2024,1,1,74.10004425048828
4,2024-01-02 04:00:00,1402/10/12,85,SO,3,5.0,95.0,7.4,7.4,126.2,1.0,2024,1,1,66.03824615478516
5,2024-01-02 05:00:00,1402/10/12,85,SO,3,5.0,93.0,7.4,7.4,127.0,1.0,2024,1,1,73.25562286376953
6,2024-01-02 06:00:00,1402/10/12,85,SO,3,5.0,95.0,7.4,7.4,127.0,1.0,2024,1,1,61.90617752075195
7,2024-01-02 07:00:00,1402/10/12,85,SO,3,4.0,94.0,7.7,7.5,126.2,1.0,2024,1,1,56.555789947509766
8,2024-01-02 08:00:00,1402/10/12,90,SO,3,6.0,80.0,7.7,7.5,125.3,1.0,2024,1,1,64.23313903808594
9,2024-01-02 09:00:00,1402/10/12,92,SO,3,12.0,12.0,7.7,7.5,128.7,1.0,2024,1,1,73.46054077148438
10,2024-01-02 10:00:00,1402/10/12,99,LG3,3,14.0,12.0,7.7,7.5,127.8,1.5,2024,1,1,44.77364730834961
11,2024-01-02 11:00:00,1402/10/12,92,LG3,3,16.0,8.0,7.0,7.0,127.8,1.5,2024,1,1,60.735633850097656
12,2024-01-02 12:00:00,1402/10/12,85,LG3,3,17.0,10.0,7.0,7.0,127.0,1.5,2024,1,1,44.204551696777344
13,2024-01-02 13:00:00,1402/10/12,85,LG3,3,19.0,14.0,7.0,7.0,127.0,1.5,2024,1,1,51.254886627197266
14,2024-01-02 14:00:00,1402/10/12,85,LG3,3,20.0,15.0,7.0,7.0,127.0,1.5,2024,1,1,39.83207321166992
15,2024-01-02 15:00:00,1402/10/12,85,LG3,3,20.0,18.0,7.0,7.1,127.8,1.5,2024,1,1,45.57149887084961
16,2024-01-02 16:00:00,1402/10/12,85,LG3,3,19.0,41.0,7.0,7.1,124.5,1.5,2024,1,1,44.84126281738281
17,2024-01-02 17:00:00,1402/10/12,85,LG3,3,16.0,51.0,7.0,7.1,125.3,1.5,2024,1,1,51.84486770629883
18,2024-01-02 18:00:00,1402/10/12,100,LG3,3,13.0,64.0,7.0,7.1,125.3,2.5,2024,1,1,57.769805908203125
19,2024-01-02 19:00:00,1402/10/12,100,LG3,3,13.0,65.0,8.6,8.2,123.8,2.5,2024,1,1,62.31547164916992
20,2024-01-02 20:00:00,1402/10/12,100,LG3,3,12.0,71.0,8.6,8.2,124.7,2.5,2024,1,1,57.626373291015625
21,2024-01-02 21:00:00,1402/10/12,100,LG3,3,10.0,79.0,8.6,8.2,124.7,2.5,2024,1,1,61.368370056152344
22,2024-01-02 22:00:00,1402/10/12,100,LG3,3,10.0,78.0,8.6,8.2,124.7,1.5,2024,1,1,51.28843688964844
23,2024-01-02 23:00:00,1402/10/12,100,LG3,3,9.0,84.0,8.6,8.2,124.7,1.5,2024,1,1,51.320892333984375
24,2024-01-03 00:00:00,1402/10/13,0,FQ,3,9.0,80.0,8.6,8.2,124.7,1.5,2024,1,2,48.75621795654297
1,2024-01-03 01:00:00,1402/10/13,0,FQ,3,7.0,94.0,8.6,8.2,126.2,1.0,2024,1,2,14.130520820617676
2,2024-01-03 02:00:00,1402/10/13,0,FQ,3,6.0,97.0,8.6,8.2,126.2,1.0,2024,1,2,0.3170499801635742
3,2024-01-03 03:00:00,1402/10/13,0,FQ,3,5.0,91.0,8.6,8.2,126.2,1.0,2024,1,2,8.965667724609375
4,2024-01-03 04:00:00,1402/10/13,0,FQ,3,6.0,97.0,8.6,8.2,126.2,1.0,2024,1,2,9.51734447479248
5,2024-01-03 05:00:00,1402/10/13,0,FQ,3,7.0,98.0,8.6,8.2,127.0,1.0,2024,1,2,6.388051986694336
6,2024-01-03 06:00:00,1402/10/13,0,FQ,3,8.0,86.0,8.6,8.2,127.0,1.0,2024,1,2,6.754978179931641
7,2024-01-03 07:00:00,1402/10/13,0,FQ,3,9.0,83.0,8.6,8.2,126.2,1.0,2024,1,2,13.723005294799805
8,2024-01-03 08:00:00,1402/10/13,0,FQ,3,8.0,82.0,8.6,8.2,125.3,1.0,2024,1,2,11.171066284179688
9,2024-01-03 09:00:00,1402/10/13,0,FQ,3,14.0,31.0,8.6,8.2,128.7,1.0,2024,1,2,12.83810806274414
10,2024-01-03 10:00:00,1402/10/13,0,FQ,3,16.0,11.0,8.6,8.2,127.8,1.5,2024,1,2,16.508201599121094
11,2024-01-03 11:00:00,1402/10/13,0,FQ,3,16.0,10.0,8.6,8.2,127.8,1.5,2024,1,2,12.938671112060547
12,2024-01-03 12:00:00,1402/10/13,0,FQ,3,16.0,35.0,8.6,8.2,127.0,1.5,2024,1,2,13.077468872070312
13,2024-01-03 13:00:00,1402/10/13,0,FQ,3,17.0,39.0,8.6,8.2,127.0,1.5,2024,1,2,19.430767059326172
14,2024-01-03 14:00:00,1402/10/13,0,FQ,3,17.0,41.0,8.6,8.2,127.0,1.5,2024,1,2,15.101806640625
15,2024-01-03 15:00:00,1402/10/13,0,FQ,3,17.0,45.0,8.6,8.2,127.8,1.5,2024,1,2,17.542200088500977
16,2024-01-03 16:00:00,1402/10/13,0,FQ,3,16.0,49.0,8.6,8.2,124.5,1.5,2024,1,2,16.72064971923828
17,2024-01-03 17:00:00,1402/10/13,0,FQ,3,15.0,60.0,8.6,8.2,125.3,1.5,2024,1,2,15.2074556350708
18,2024-01-03 18:00:00,1402/10/13,0,FQ,3,13.0,68.0,8.6,8.2,125.3,2.5,2024,1,2,7.273429870605469
19,2024-01-03 19:00:00,1402/10/13,0,FQ,3,12.0,69.0,8.6,8.2,123.8,2.5,2024,1,2,3.2372074127197266
20,2024-01-03 20:00:00,1402/10/13,0,FQ,3,11.0,73.0,8.6,8.2,124.7,2.5,2024,1,2,4.880873680114746
21,2024-01-03 21:00:00,1402/10/13,0,FQ,3,10.0,78.0,4.8,5.6,124.7,2.5,2024,1,2,2.3902387619018555
22,2024-01-03 22:00:00,1402/10/13,0,FQ,3,9.0,76.0,4.8,5.6,124.7,1.5,2024,1,2,6.016593933105469
23,2024-01-03 23:00:00,1402/10/13,0,FQ,3,10.0,78.0,4.8,5.6,124.7,1.5,2024,1,2,5.205167770385742
24,2024-01-04 00:00:00,1402/10/14,0,R,3,6.0,74.0,4.8,5.6,124.7,1.5,2024,1,3,6.894624710083008
1,2024-01-04 01:00:00,1402/10/14,0,FQ,3,10.0,78.0,4.8,5.6,126.2,1.0,2024,1,3,1.3953838348388672
2,2024-01-04 02:00:00,1402/10/14,0,FQ,3,9.0,82.59999847,4.8,5.6,126.2,1.0,2024,1,3,-2.187824249267578
3,2024-01-04 03:00:00,1402/10/14,0,FQ,3,9.0,86.0,4.8,5.6,126.2,1.0,2024,1,3,-5.489404678344727
4,2024-01-04 04:00:00,1402/10/14,0,FQ,3,7.0,88.0,4.8,5.6,126.2,1.0,2024,1,3,-5.465784072875977
5,2024-01-04 05:00:00,1402/10/14,0,FQ,3,6.0,88.0,4.8,5.6,127.0,1.0,2024,1,3,-2.5758304595947266
6,2024-01-04 06:00:00,1402/10/14,0,FQ,3,5.0,91.0,4.8,5.6,127.0,1.0,2024,1,3,-1.324350357055664
7,2024-01-04 07:00:00,1402/10/14,0,FQ,3,4.0,91.0,4.8,5.6,126.2,1.0,2024,1,3,1.7660179138183594
8,2024-01-04 08:00:00,1402/10/14,0,FQ,3,5.0,87.0,4.8,5.6,125.3,1.0,2024,1,3,2.062331199645996
9,2024-01-04 09:00:00,1402/10/14,0,FQ,3,9.0,43.0,4.8,5.6,128.7,1.0,2024,1,3,3.270750045776367
10,2024-01-04 10:00:00,1402/10/14,0,FQ,3,13.0,12.0,4.8,5.6,127.8,1.5,2024,1,3,8.059295654296875
11,2024-01-04 11:00:00,1402/10/14,0,FQ,3,14.0,9.0,4.8,5.6,127.8,1.5,2024,1,3,3.7267942428588867
12,2024-01-04 12:00:00,1402/10/14,0,FQ,3,16.0,6.0,4.8,5.6,127.0,1.5,2024,1,3,6.35804557800293
13,2024-01-04 13:00:00,1402/10/14,0,FQ,3,17.0,11.0,4.8,5.6,127.0,1.5,2024,1,3,5.753093719482422
14,2024-01-04 14:00:00,1402/10/14,0,FQ,3,18.0,11.0,4.8,5.6,127.0,1.5,2024,1,3,2.9331092834472656
15,2024-01-04 15:00:00,1402/10/14,0,FQ,3,18.0,12.0,4.8,5.6,127.8,1.5,2024,1,3,2.6861658096313477
16,2024-01-04 16:00:00,1402/10/14,0,FQ,3,17.0,25.0,4.8,5.6,124.5,1.5,2024,1,3,2.9311437606811523
17,2024-01-04 17:00:00,1402/10/14,0,FQ,3,15.0,55.0,4.8,5.6,125.3,1.5,2024,1,3,-1.449946403503418
18,2024-01-04 18:00:00,1402/10/14,122,SO,3,13.0,62.0,4.8,5.6,125.3,2.5,2024,1,3,8.569584846496582
19,2024-01-04 19:00:00,1402/10/14,124,SO,3,12.0,64.0,4.8,5.6,123.8,2.5,2024,1,3,76.19669342041016
20,2024-01-04 20:00:00,1402/10/14,95,SO,3,10.0,67.0,4.8,5.6,124.7,2.5,2024,1,3,80.14083862304688
21,2024-01-04 21:00:00,1402/10/14,0,R,3,10.0,68.0,4.8,5.6,124.7,2.5,2024,1,3,67.5124740600586
22,2024-01-04 22:00:00,1402/10/14,0,R,3,9.0,64.0,4.8,5.6,124.7,1.5,2024,1,3,11.165422439575195
23,2024-01-04 23:00:00,1402/10/14,0,R,3,7.0,74.0,4.8,5.6,124.7,1.5,2024,1,3,8.628129959106445
24,2024-01-05 00:00:00,1402/10/15,0,R,3,4.0,71.0,4.8,5.6,124.7,1.5,2024,1,4,22.09738540649414
1,2024-01-05 01:00:00,1402/10/15,0,R,3,5.0,79.0,4.8,5.6,126.2,1.0,2024,1,4,9.122909545898438
2,2024-01-05 02:00:00,1402/10/15,0,R,3,5.0,79.0,4.8,5.6,126.2,1.0,2024,1,4,14.609838485717773
3,2024-01-05 03:00:00,1402/10/15,0,R,3,4.0,83.0,4.8,5.6,126.2,1.0,2024,1,4,11.348499298095703
4,2024-01-05 04:00:00,1402/10/15,0,R,3,3.0,85.0,4.8,5.6,126.2,1.0,2024,1,4,19.880481719970703
5,2024-01-05 05:00:00,1402/10/15,0,R,3,3.0,84.0,4.8,5.6,127.0,1.0,2024,1,4,13.849275588989258
6,2024-01-05 06:00:00,1402/10/15,0,R,3,2.0,84.0,4.8,5.6,127.0,1.0,2024,1,4,11.857681274414062
7,2024-01-05 07:00:00,1402/10/15,0,R,3,2.0,87.0,4.8,5.6,126.2,1.0,2024,1,4,7.932987213134766
8,2024-01-05 08:00:00,1402/10/15,0,R,3,4.0,75.0,4.8,5.6,125.3,1.0,2024,1,4,24.00393295288086
9,2024-01-05 09:00:00,1402/10/15,0,R,3,10.0,30.0,4.8,5.6,128.7,1.0,2024,1,4,10.584966659545898
10,2024-01-05 10:00:00,1402/10/15,0,R,3,14.0,9.0,4.8,5.6,127.8,1.5,2024,1,4,9.27791976928711
11,2024-01-05 11:00:00,1402/10/15,0,R,3,16.0,5.0,4.8,5.6,127.8,1.5,2024,1,4,8.90390396118164
12,2024-01-05 12:00:00,1402/10/15,0,R,3,18.0,5.0,4.8,5.6,127.0,1.5,2024,1,4,15.638690948486328
13,2024-01-05 13:00:00,1402/10/15,0,R,3,20.0,8.0,4.8,5.6,127.0,1.5,2024,1,4,7.91524600982666
14,2024-01-05 14:00:00,1402/10/15,0,R,3,20.0,10.0,4.8,5.6,127.0,1.5,2024,1,4,6.42934513092041
15,2024-01-05 15:00:00,1402/10/15,0,R,3,20.0,14.0,4.8,5.6,127.8,1.5,2024,1,4,5.378992080688477
16,2024-01-05 16:00:00,1402/10/15,0,R,3,19.0,26.0,4.8,5.6,124.5,1.5,2024,1,4,18.594043731689453
17,2024-01-05 17:00:00,1402/10/15,0,R,3,16.0,45.0,10.0,9.0,125.3,1.5,2024,1,4,5.85377311706543
18,2024-01-05 18:00:00,1402/10/15,0,R,3,13.0,51.0,10.0,9.0,125.3,2.5,2024,1,4,8.582974433898926
19,2024-01-05 19:00:00,1402/10/15,0,R,3,11.0,57.0,10.0,9.0,123.8,2.5,2024,1,4,6.045621871948242
20,2024-01-05 20:00:00,1402/10/15,0,R,3,10.0,59.0,10.0,9.0,124.7,2.5,2024,1,4,9.889930725097656
21,2024-01-05 21:00:00,1402/10/15,0,R,3,9.0,64.0,10.0,9.0,124.7,2.5,2024,1,4,6.390223503112793
22,2024-01-05 22:00:00,1402/10/15,0,R,3,6.0,67.0,10.0,9.0,124.7,1.5,2024,1,4,7.857250213623047
23,2024-01-05 23:00:00,1402/10/15,0,R,3,6.0,71.0,10.0,9.0,124.7,1.5,2024,1,4,6.417054176330566
24,2024-01-06 00:00:00,1402/10/16,124,LA,3,6.0,72.0,10.0,9.0,124.7,1.5,2024,1,5,17.288957595825195
1,2024-01-06 01:00:00,1402/10/16,0,R,3,4.0,73.0,10.0,9.0,126.2,1.0,2024,1,5,89.84713745117188
2,2024-01-06 02:00:00,1402/10/16,0,R,3,3.0,80.0,10.0,9.0,126.2,1.0,2024,1,5,40.76905059814453
3,2024-01-06 03:00:00,1402/10/16,0,R,3,3.0,82.0,10.0,9.0,126.2,1.0,2024,1,5,18.177961349487305
4,2024-01-06 04:00:00,1402/10/16,0,R,3,3.0,82.0,10.0,9.0,126.2,1.0,2024,1,5,13.22750473022461
5,2024-01-06 05:00:00,1402/10/16,0,R,3,1.0,82.0,10.0,9.0,127.0,1.0,2024,1,5,20.984071731567383
6,2024-01-06 06:00:00,1402/10/16,0,R,3,1.0,81.0,10.0,9.0,127.0,1.0,2024,1,5,13.514505386352539
7,2024-01-06 07:00:00,1402/10/16,0,R,3,1.0,81.0,10.0,9.0,126.2,1.0,2024,1,5,18.066287994384766
8,2024-01-06 08:00:00,1402/10/16,0,R,3,3.0,75.0,10.0,9.0,125.3,1.0,2024,1,5,19.90900421142578
9,2024-01-06 09:00:00,1402/10/16,0,R,3,11.0,15.0,10.0,9.0,128.7,1.0,2024,1,5,15.747133255004883
10,2024-01-06 10:00:00,1402/10/16,135,SO,3,14.0,8.0,10.0,9.0,127.8,1.5,2024,1,5,26.57229232788086
11,2024-01-06 11:00:00,1402/10/16,130,SO,3,14.0,4.0,10.0,9.0,127.8,1.5,2024,1,5,114.5078353881836
12,2024-01-06 12:00:00,1402/10/16,130,SO,3,17.0,3.0,10.0,9.0,127.0,1.5,2024,1,5,116.53363037109375
13,2024-01-06 13:00:00,1402/10/16,130,SO,3,18.0,2.0,10.0,9.0,127.0,1.5,2024,1,5,112.57659912109375
14,2024-01-06 14:00:00,1402/10/16,130,SO,3,19.0,5.0,10.0,9.0,127.0,1.5,2024,1,5,117.12238311767578
15,2024-01-06 15:00:00,1402/10/16,30,LA,3,19.0,5.0,10.0,9.0,127.8,1.5,2024,1,5,117.7559814453125
16,2024-01-06 16:00:00,1402/10/16,30,LA,3,18.0,4.0,10.0,9.0,124.5,1.5,2024,1,5,83.06314086914062
17,2024-01-06 17:00:00,1402/10/16,60,LA,3,14.0,17.0,10.2,9.2,125.3,1.5,2024,1,5,74.1005630493164
18,2024-01-06 18:00:00,1402/10/16,100,LA,3,12.0,53.0,10.2,9.2,125.3,2.5,2024,1,5,81.8213119506836
19,2024-01-06 19:00:00,1402/10/16,127,LA,3,11.0,55.0,10.2,9.2,123.8,2.5,2024,1,5,90.34398651123047
20,2024-01-06 20:00:00,1402/10/16,122,LA,3,10.0,55.0,10.2,9.2,124.7,2.5,2024,1,5,112.94338989257812
21,2024-01-06 21:00:00,1402/10/16,124,LA,3,8.0,62.0,10.2,9.2,124.7,2.5,2024,1,5,110.16676330566406
22,2024-01-06 22:00:00,1402/10/16,124,LA,3,8.0,67.0,10.2,9.2,124.7,1.5,2024,1,5,111.33589172363281
23,2024-01-06 23:00:00,1402/10/16,124,LA,3,7.0,68.0,9.6,8.8,124.7,1.5,2024,1,5,112.55303192138672
24,2024-01-07 00:00:00,1402/10/17,0,FQ,3,5.0,66.0,9.6,8.8,126.3,1.5,2024,1,6,114.23994445800781
1,2024-01-07 01:00:00,1402/10/17,124,SO,3,4.0,76.0,9.6,8.8,130.3,1.0,2024,1,6,38.087005615234375
2,2024-01-07 02:00:00,1402/10/17,100,SO,3,4.0,75.0,9.6,8.8,130.3,1.0,2024,1,6,102.21729278564453
3,2024-01-07 03:00:00,1402/10/17,100,SO,3,4.0,77.0,7.9,7.7,131.2,1.0,2024,1,6,80.62098693847656
4,2024-01-07 04:00:00,1402/10/17,100,SO,3,1.0,79.0,7.9,7.7,131.2,1.0,2024,1,6,75.49640655517578
5,2024-01-07 05:00:00,1402/10/17,100,SO,3,2.0,81.0,7.9,7.7,132.0,1.0,2024,1,6,83.49488830566406
6,2024-01-07 06:00:00,1402/10/17,100,SO,3,0.0,82.0,7.9,7.7,132.0,1.0,2024,1,6,80.42512512207031
7,2024-01-07 07:00:00,1402/10/17,100,SO,3,1.0,81.0,8.7,8.3,132.0,1.0,2024,1,6,82.5597152709961
8,2024-01-07 08:00:00,1402/10/17,100,SO,3,4.0,57.0,8.7,8.3,130.3,1.0,2024,1,6,83.8172607421875
9,2024-01-07 09:00:00,1402/10/17,100,SO,3,10.0,9.0,8.7,8.3,127.0,1.0,2024,1,6,83.70948791503906
10,2024-01-07 10:00:00,1402/10/17,100,SO,3,13.0,5.0,8.7,8.3,124.5,1.5,2024,1,6,77.86126708984375
11,2024-01-07 11:00:00,1402/10/17,100,SO,3,13.0,5.0,8.7,8.3,127.8,1.5,2024,1,6,81.09525299072266
12,2024-01-07 12:00:00,1402/10/17,100,SO,3,15.0,5.0,8.7,8.3,127.0,1.5,2024,1,6,80.14641571044922
13,2024-01-07 13:00:00,1402/10/17,100,SO,3,17.0,5.0,8.7,8.3,127.0,1.5,2024,1,6,83.79721069335938
14,2024-01-07 14:00:00,1402/10/17,100,SO,3,19.0,5.0,8.7,8.3,127.0,1.5,2024,1,6,82.41594696044922
15,2024-01-07 15:00:00,1402/10/17,100,SO,3,20.0,10.0,9.0,8.3,127.0,1.5,2024,1,6,85.0070571899414
16,2024-01-07 16:00:00,1402/10/17,100,SO,3,19.0,23.0,9.0,8.3,128.7,1.5,2024,1,6,82.192138671875
17,2024-01-07 17:00:00,1402/10/17,100,SO,3,16.0,24.0,9.0,8.3,125.3,1.5,2024,1,6,81.96646881103516
18,2024-01-07 18:00:00,1402/10/17,100,SO,3,12.0,28.0,9.0,8.3,126.2,2.5,2024,1,6,82.32478332519531
19,2024-01-07 19:00:00,1402/10/17,140,SO,3,11.0,41.0,9.0,8.3,125.5,2.5,2024,1,6,71.21353912353516
20,2024-01-07 20:00:00,1402/10/17,133,SO,3,9.0,55.0,9.0,8.3,125.5,2.5,2024,1,6,100.19021606445312
21,2024-01-07 21:00:00,1402/10/17,137,SO,3,7.0,64.0,9.0,8.3,125.5,2.5,2024,1,6,96.02222442626953
22,2024-01-07 22:00:00,1402/10/17,34,SO,3,6.0,63.0,9.0,8.3,126.3,1.5,2024,1,6,95.87633514404297
23,2024-01-07 23:00:00,1402/10/17,0,FQ,3,4.0,64.0,9.0,8.3,126.3,1.5,2024,1,6,53.45890808105469
24,2024-01-08 00:00:00,1402/10/18,100,SO,3,3.0,43.0,9.0,8.3,126.3,1.5,2024,1,0,13.035441398620605
1,2024-01-08 01:00:00,1402/10/18,0,FQ,3,3.0,69.0,9.0,8.3,129.5,1.0,2024,1,0,73.26298522949219
2,2024-01-08 02:00:00,1402/10/18,0,FQ,3,2.0,69.0,9.0,8.3,130.3,1.0,2024,1,0,36.66538619995117
3,2024-01-08 03:00:00,1402/10/18,0,FQ,3,1.0,68.0,9.0,8.3,131.2,1.0,2024,1,0,19.560771942138672
4,2024-01-08 04:00:00,1402/10/18,0,FQ,3,0.0,70.0,9.0,8.3,131.2,1.0,2024,1,0,15.19052505493164
5,2024-01-08 05:00:00,1402/10/18,0,FQ,3,0.0,70.0,9.0,8.3,130.3,1.0,2024,1,0,24.971223831176758
6,2024-01-08 06:00:00,1402/10/18,0,FQ,3,0.0,70.0,9.0,8.3,129.5,1.0,2024,1,0,23.676618576049805
7,2024-01-08 07:00:00,1402/10/18,0,FQ,3,1.0,70.0,10.1,9.3,127.8,1.0,2024,1,0,21.70904541015625
8,2024-01-08 08:00:00,1402/10/18,0,FQ,3,1.0,60.0,10.1,9.3,126.2,1.0,2024,1,0,13.266691207885742
9,2024-01-08 09:00:00,1402/10/18,0,FQ,3,9.0,28.0,10.1,9.3,128.7,1.0,2024,1,0,17.19581413269043
10,2024-01-08 10:00:00,1402/10/18,0,FQ,3,13.0,4.0,10.1,9.3,127.8,1.5,2024,1,0,26.13135528564453
11,2024-01-08 11:00:00,1402/10/18,0,FQ,3,17.0,2.0,10.1,9.3,127.0,1.5,2024,1,0,22.85288429260254
12,2024-01-08 12:00:00,1402/10/18,0,FQ,3,18.0,2.0,10.1,9.3,126.2,1.5,2024,1,0,21.460147857666016
13,2024-01-08 13:00:00,1402/10/18,0,FQ,3,20.0,5.0,10.1,9.3,126.2,1.5,2024,1,0,25.41037368774414
14,2024-01-08 14:00:00,1402/10/18,0,FQ,3,20.0,1.5,10.1,9.3,126.2,1.5,2024,1,0,22.53955078125
15,2024-01-08 15:00:00,1402/10/18,0,FQ,3,20.0,5.0,10.1,9.3,126.2,1.5,2024,1,0,20.07371711730957
16,2024-01-08 16:00:00,1402/10/18,0,FO,3,20.0,8.0,10.1,9.3,128.7,1.5,2024,1,0,13.17701530456543
17,2024-01-08 17:00:00,1402/10/18,0,FO,3,18.0,15.0,10.1,9.3,125.3,1.5,2024,1,0,21.265933990478516
18,2024-01-08 18:00:00,1402/10/18,0,FO,3,12.0,23.0,10.1,9.3,125.3,2.5,2024,1,0,20.693710327148438
19,2024-01-08 19:00:00,1402/10/18,0,FO,3,11.0,30.0,10.1,9.3,124.7,2.5,2024,1,0,18.659114837646484
20,2024-01-08 20:00:00,1402/10/18,0,FO,3,9.0,28.0,10.1,9.3,125.5,2.5,2024,1,0,11.799453735351562
21,2024-01-08 21:00:00,1402/10/18,136,SO,3,8.0,31.0,10.1,9.3,125.5,2.5,2024,1,0,20.13987922668457
22,2024-01-08 22:00:00,1402/10/18,136,SO,3,6.0,37.0,10.1,9.3,126.3,1.5,2024,1,0,110.0279312133789
23,2024-01-08 23:00:00,1402/10/18,135,SO,3,4.0,39.0,7.8,7.6,126.3,1.5,2024,1,0,107.1793212890625
24,2024-01-09 00:00:00,1402/10/19,0,FO,3,5.0,41.0,7.8,7.6,126.3,1.5,2024,1,1,97.66873931884766
1,2024-01-09 01:00:00,1402/10/19,30,SO,3,1.0,48.0,7.8,7.6,127.8,1.0,2024,1,1,20.477718353271484
2,2024-01-09 02:00:00,1402/10/19,35,SO,3,2.0,48.0,7.8,7.6,128.7,1.0,2024,1,1,58.32803726196289
3,2024-01-09 03:00:00,1402/10/19,60,SO,3,1.0,49.0,10.2,9.1,129.5,1.0,2024,1,1,48.73859405517578
4,2024-01-09 04:00:00,1402/10/19,100,SO,3,1.0,51.0,10.2,9.1,130.3,1.0,2024,1,1,57.44505310058594
5,2024-01-09 05:00:00,1402/10/19,126,SO,3,0.0,55.0,10.2,9.1,130.3,1.0,2024,1,1,79.75958251953125
6,2024-01-09 06:00:00,1402/10/19,126,SO,3,0.0,50.0,10.2,9.1,130.3,1.0,2024,1,1,98.56890869140625
7,2024-01-09 07:00:00,1402/10/19,126,SO,3,-1.0,55.0,10.4,9.4,129.5,1.0,2024,1,1,94.53901672363281
8,2024-01-09 08:00:00,1402/10/19,126,SO,3,0.0,52.0,10.4,9.4,127.0,1.0,2024,1,1,97.48466491699219
9,2024-01-09 09:00:00,1402/10/19,126,SO,3,9.0,22.0,10.4,9.4,125.3,1.0,2024,1,1,95.25592041015625
10,2024-01-09 10:00:00,1402/10/19,126,SO,3,13.0,2.0,10.4,9.4,128.7,1.5,2024,1,1,100.05194854736328
